id,TipoDeInmueble,TipoDeOperacion,Dormitorios,Precio,Moneda,Zona,FechaDeActualización,Descripcion
187,Comercio,Alquiler,,85000.0,Pesos,Bº Alto Alberdi,08.10.2023,ALQUILO EXCELENTE LOCAL 
188,Departamento,Alquiler,1.0,100000.0,Pesos,Bº Alto Alberdi,08.10.2023,Copia de ALQ. ALTO ALBERDI HAEDO 33 1 DORM. C /  BALCON 
189,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Patricios,08.10.2023,ALQUILER DEPARTAMENTO BARRIO PATRICIOS
190,Departamento,Alquiler,2.0,200000.0,Pesos,Bº Centro,08.10.2023,ALQUILER HERMOSO DEPARTAMENTO BARRIO CENTRO
191,Casa,Alquiler,3.0,350000.0,Pesos,Bº Urca,08.10.2023,ÚNICA!! CORAZON DE URCA  /  3 HABITACIONES Y PATIO
192,Departamento,Alquiler,1.0,180000.0,Pesos,Bº General Paz,08.10.2023, B° GRAL PAZ  SOBRE PRINGLES 1 DOR 2 BALCONES 
193,Comercio,Alquiler,,120000.0,Pesos,Bº Los Platanos,08.10.2023,Alquiler LOCAL / DEPOSITO!!!
194,Departamento,Alquiler,1.0,220000.0,Pesos,Bº General Paz,08.10.2023,Confort y Seguridad en General Paz - Miracielos
196,Departamento,Alquiler,,83000.0,Pesos,Bº Centro,08.10.2023,PROXIMO A TODO!! AMPLIO LUMINOSO!!
197,Semipiso,Alquiler,3.0,250000.0,Pesos,Bº Centro,08.10.2023,"Dpto 3 Dormitorios,  cochera balcon 2 baños centro zona tribunales."
198,Departamento,Alquiler,1.0,85000.0,Pesos,Bº Alberdi,08.10.2023,DEPTO 1 DORM - CENTRO
199,Comercio,Alquiler,,990000.0,Pesos,Bº Centro,08.10.2023,LOCAL EN URQUIZA ESQ COLON
200,Departamento,Alquiler,,200000.0,Pesos,Bº General Paz,08.10.2023,Dto 1 Dormitorio C /  Cochera - Balcones 9 - General Paz
201,Departamento,Alquiler,1.0,160000.0,Pesos,Bº Nueva Córdoba,08.10.2023,ALQUILO DPTO DE 1 DORM. ESCRITORIO EN B° NVA CORDOBA
202,Departamento,Alquiler,1.0,175000.0,Pesos,Bº General Paz,08.10.2023,HERMOSO DEPTO EN LA MEJOR ZONA DE GENERAL PAZ
203,Duplex,Alquiler,3.0,300000.0,Pesos,Bº Urca,08.10.2023,DUPLEX 3 DORM EN BARRIO URCA
204,Departamento,Alquiler,1.0,220000.0,Pesos,Bº Teodoro Felds,08.10.2023,1 dorm en complejo GAMA Terraforte 2 (Av. Colon
205,Departamento,Alquiler,1.0,160000.0,Pesos,Bº Nueva Córdoba,08.10.2023,ALQUILO DEPTO!! EXCELENTE UBICACION.
206,Comercio,Alquiler,,600000.0,Pesos,Bº Nueva Córdoba,08.10.2023,ALQUILO INCREIBLE LOCAL SOBRE ESTRADA!!!! A MTS. DE PLAZA ESPAÑA!!!!
207,Casa,Alquiler,3.0,300000.0,Pesos,Bº Parque Capital,08.10.2023,PARQUE CAPITAL – A METROS AV. FUERZA AEREA – CASA ESQUINA - COCHERA DOBLE.
208,Departamento,Alquiler,2.0,160000.0,Pesos,Bº Villa Cabrera,08.10.2023,VILLA CABRERA DEPARTAMENTO 2 DORMITORIOS CON AMPLIO BALCÓN
209,Semipiso,Alquiler,2.0,1200.0,Dólares,Bº Cerro de las Rosas,08.10.2023,DEPARTAMENTO A ESTRENAR EN CERRO DE LAS ROSAS
210,Comercio,Alquiler,,100000.0,Pesos,Bº Villa Belgrano,08.10.2023,RECTA MARTINOLI LOCAL COMERCIAL CON BAÑO Y PATIO PEQUEÑO 
211,Casa,Alquiler,3.0,1000.0,Dólares,Bº Colinas del Cerro,08.10.2023,COLINAS DEL CERRO IMPORTANTE PROPIEDAD CON EXCELENTE VISTA
212,Comercio,Alquiler,,170000.0,Pesos,Bº Cerro de las Rosas,08.10.2023,RAFAEL NUÑEZ LOCAL COMERCIAL EN ZONA BANCARIA
213,Departamento,Alquiler,2.0,125000.0,Pesos,Bº Centro,08.10.2023,ALQUILO DEPARTAMENTO DOS DORM CENTRO
214,Departamento,Alquiler,3.0,280000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Dpto 3 dormitorios - Bº Nueva Córdoba! C /  Cochera
215,Departamento,Alquiler,1.0,200000.0,Pesos,Bº Nueva Córdoba,08.10.2023,ALQUILER - NUEVA CORDOBA - 1 DORM C / BALCON  - BALCARCE AL 500 -
216,Departamento,Alquiler,2.0,300000.0,Pesos,Bº Chateau Carreras,08.10.2023,ALQUILER DEPTO 2 Dor ALTOS DE VILLA SOL
217,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Guemes,08.10.2023,ALQUILO SOBRE CAÑADA A ESTRENAR
218,Departamento,Alquiler,1.0,90000.0,Pesos,Bº Centro,08.10.2023,CENTRO - URQUIZA 300 - ¡ALQUILER! - DPTO 1 DORMITORIO
219,Departamento,Alquiler,2.0,300000.0,Pesos,Bº General Paz,08.10.2023,Barrio Gral Paz en alquiler Depto 2 Dormitorios + Cochera
220,Departamento,Alquiler,2.0,180000.0,Pesos,Bº Centro,08.10.2023,CENTRO AMPLIO LUMINOSO PRÓXIMO A TODOO!!!
221,Departamento,Alquiler,1.0,135000.0,Pesos,Bº Nueva Córdoba,08.10.2023,OPORTUNIDAD! A metros de Facultad de Abogacía!!
222,Departamento,Alquiler,3.0,300000.0,Pesos,Bº Lomas del Chateau ,08.10.2023,ALQUILO DUPLEX 3 DORM EN LOMAS DEL CHATEAU
223,Departamento,Alquiler,1.0,160000.0,Pesos,Bº Cofico,08.10.2023,DEPTO DE 1 DOR EN COFICO CON AMENITIES
224,Departamento,Alquiler,2.0,180000.0,Pesos,Bº Centro,08.10.2023,EXTERNO C /  BALCON - AMPLIO
225,Casa,Alquiler,3.0,1000.0,Dólares,Bº Valle Escondido,08.10.2023,VALLE ESCONDIDO LOS ARBOLES (LAS ACACIAS) 
226,Comercio,Alquiler,,20000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Alquilo cochera zona patio olmos (san juan 85)
227,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Nueva Córdoba,08.10.2023,ALQUILER Depto. 1 dorm. - Nueva Córdoba
228,Departamento,Alquiler,2.0,230000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Nueva Cordoba 2 dorm con terraza propia sin expensas
229,Departamento,Alquiler,2.0,120000.0,Pesos,Bº Talleres Sud,08.10.2023,B° TALLERES  SUR-ALQUILER-LUCIO V MANSILLA 
230,Departamento,Alquiler,1.0,140000.0,Pesos,Bº General Paz,08.10.2023,General Paz - Alquiler Depto 1 Dormitorio
231,Departamento,Alquiler,1.0,145000.0,Pesos,Bº General Paz,08.10.2023,General Paz - Alquiler Depto 1 Dormitorio
232,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Nueva Córdoba,08.10.2023,"ALQUILO - NVA CBA -BV ILLIA 300,  HERMOSO DPTO. FTE C / BALCON,  IMPECABLE"
233,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Pueyrredon,08.10.2023,**SE ALQUILA 1 DORM COCHERA Bº PUEYRREDON**
234,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Nueva Córdoba,08.10.2023,ALQUILER - Bv ILLIA 200 - 1D C / Balc - CTRAFTE - Muy lindo - Exp bajas
235,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Alto Alberdi,08.10.2023,BONIF EN ALQ ($160.000)-A.ALBERDI-9 DE JULIODORM-2°PISO X ESC
236,Departamento,Alquiler,1.0,95000.0,Pesos,Bº Alberdi,08.10.2023,DEPTO DE 1 DORMITORIO EN ALBERDI
237,Departamento,Alquiler,3.0,1300.0,Dólares,Bº Villa Belgrano,08.10.2023,ALQUILER DEPTO CAT 3 DOM VIG 24 HS Y PATIO B° VILLA BELGRANO
239,Casa,Alquiler,4.0,700000.0,Pesos,Bº Villa Warcalde,08.10.2023,Exclusiva Casona Antigua para Uso Comercial
240,Comercio,Alquiler,,350000.0,Pesos,Bº Alta Córdoba,08.10.2023,ALTA CORDOBA - ANTONIO DEL VISO 868 - OFICINAS EN ALQUILER
241,Casa,Alquiler,3.0,490000.0,Pesos,Bº Greenville 2,08.10.2023,"Greenville 2 ,  ALQUILER CASA A ESTRENAR"
242,Comercio,Alquiler,,180000.0,Pesos,Bº Centro,08.10.2023,Local comercial en alquiler centro de Córdoba
243,Departamento,Alquiler,1.0,120000.0,Pesos,Bº General Paz,08.10.2023,Jacinto Rios 400 - 1  Dormitorio grande Con pileta - 
244,Comercio,Alquiler,,180000.0,Pesos,Bº General Paz,08.10.2023,Excelente Inmueble con Fin Comercial-  A metros Rosario de Santa FE
245,Comercio,Alquiler,,480000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Se alquila: Gran local comercial sobre Av. Chacabuco - Nueva Cordoba
246,Comercio,Alquiler,,145000.0,Pesos,Bº Alberdi,08.10.2023,|OF. DUARTE QUIROS 1890| PLANTA BAJA - MUY LUMINOSA - 85 M2
247,Departamento,Alquiler,1.0,89000.0,Pesos,Bº Alberdi,08.10.2023,|CRISTOBAL DE AGUILAR 1800| MTRS AV COLON - PLANTA BAJA- MUY LUMINOSO 
248,Departamento,Alquiler,2.0,210000.0,Pesos,Bº San Francisco,08.10.2023,|RIO NEGRO 1190|INCREMENTO ANUAL-  PLATA ALTA C /  PATIO - 2 DORMITORIOS - 
249,Casa,Alquiler,3.0,180000.0,Pesos,Bº Matienzo,08.10.2023,Casa en alquiler Bº Matienzo - Ideal para Comercial
250,Departamento,Alquiler,2.0,300000.0,Pesos,Bº Fontanas del Sur,08.10.2023,FONTANAS DEL SUR - DOS DORM CON COCHERA
251,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Centro,08.10.2023,DEPARTAMENTO DE UN DORM Y MEDIO EN EL CENTRO
252,Casa,Alquiler,4.0,700000.0,Pesos,Bº Villa Warcalde,08.10.2023,"Alquiler Ideal Gastronómico,  Geriátrico,  Coworking -  Villa Warcalde"
253,Comercio,Alquiler,,150000.0,Pesos,Bº Guemes,08.10.2023,A MTS DE TRIBUNALES II LOCAL 50 MTS2
254,Comercio,Alquiler,,170000.0,Pesos,Bº Villa Cabrera,08.10.2023, AV. CARAFFA LOCAL 60 MTS
255,Casa,Alquiler,3.0,450000.0,Pesos,Bº Cerro de las Rosas,08.10.2023,ALQUILO HERMOSA PROPIEDAD |C. DE LAS ROSAS| A MTS DE NUÑEZ
256,Departamento,Alquiler,1.0,330000.0,Pesos,Bº Nueva Córdoba,08.10.2023,BETANIA PLAZA: Amb. Olmos 1090 - Amoblado 1 dorm - C /  amenities
257,Departamento,Alquiler,3.0,500.0,Dólares,Bº Manantiales,08.10.2023,Duplex en alquiler- Solares de manantiales
258,Casa,Alquiler,4.0,700000.0,Pesos,Bº Parque Velez Sarsfield,08.10.2023,Vivienda de Lujo en Córdoba: Casa de 5 Dormitorios con Piscina y Estilo Modern
259,Departamento,Alquiler,2.0,145000.0,Pesos,Bº Alta Córdoba,08.10.2023,Alta cordoba la mejor ubicación dpto 2 dormitorios 
260,Departamento,Alquiler,1.0,210000.0,Pesos,Bº Nueva Córdoba,08.10.2023,ALQUILO DEPTO 1 DORM NUEVO A ESTRENAR NUEVA CORDOBA
261,Duplex,Alquiler,2.0,260000.0,Pesos,Bº Lomas del Chateau ,08.10.2023,LOMAS DEL CHATEAU- ALQUILER DUPLEX
262,Comercio,Alquiler,,220000.0,Pesos,Bº Centro,08.10.2023,ALQUILER | OFICINA - 160m2 - EXC UBICACION - A MTS DE PLAZA SAN MARTIN
263,Departamento,Alquiler,1.0,180000.0,Pesos,Bº Nueva Córdoba,08.10.2023,ALQUILER - NVA CBA - 1 DORM - BALCARCE 400
264,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Centro,08.10.2023,ALQUILER DEPARTAMENTO DE 1 DORMITORIO - Bv. CHACABUCO - 41 (CENTRO)
265,Departamento,Alquiler,2.0,200000.0,Pesos,Bº Centro,08.10.2023,Alquilo Dpto 2 dorm Centro
266,Casa,Alquiler,3.0,260000.0,Pesos,Bº Villa Cabrera,08.10.2023,"ALQ. ZONA SHOPPING,  CASA 3 DOR. CON GARAGE,  PATIO Y GALERIA "
267,Comercio,Alquiler,,205000.0,Pesos,Bº Centro,08.10.2023,¡APURADO! LOCAL GIGANTE -FTE CAPITALINAS  PLANTA y ENTREPISO
268,Departamento,Alquiler,2.0,150000.0,Pesos,Bº Valle Cercano,08.10.2023,DUPLEX 2 DORMITORIOS VALLE CERCANO VENTA
269,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Alto Alberdi,08.10.2023,ALQUILO DEPTO EN ALTO ALBERDI
270,Departamento,Alquiler,1.0,155000.0,Pesos,Bº Nueva Córdoba,08.10.2023,GENTEEEE LINDAAAA!!!! ENTRA DPTO PIOLASOOOOOO!!!!!
271,Departamento,Alquiler,2.0,150000.0,Pesos,Bº Los Naranjos,08.10.2023,SI SE PUEDE!!! VIVI BIEN /  / VIVI TRANQUILO!! VIVI COMODO!!!
272,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Cofico,08.10.2023,OOOOOO E L B A L C O N!!! NIVEL DE DPTOOOO!!!!!
273,Departamento,Alquiler,1.0,130000.0,Pesos,Bº San Martin,08.10.2023,UFFFFFF!!! ESTE DPTO... ES HIPER NECESARIO!!!
274,Departamento,Alquiler,,130000.0,Pesos,Bº Guemes,08.10.2023,A FLUIR!!! ESTUDIANTES... ESTE DPTO ES IDEAL!!!
275,Casa,Alquiler,4.0,2200.0,Dólares,Bº Jockey Club,08.10.2023,Casa Alquiler 4 Dormitorios Amoblada Jockey CLub
276,Departamento,Alquiler,1.0,140000.0,Pesos,Bº Alto Alberdi,08.10.2023,TRES UNIDADES A ESTRENAR A 1 CUADRA DE AV COLON 
277,Comercio,Alquiler,,120000.0,Pesos,Bº Alta Córdoba,08.10.2023,Alta Cba - Local Alquiler 45mts
278,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Providencia,08.10.2023,"ALQUILER Bº PROVIDENCIA!!! DEPTO UN DORMITORIO,  UN BAÑO. DISPONIBLE OCTUBRE!!!"
279,Departamento,Alquiler,4.0,200000.0,Pesos,Bº Centro,08.10.2023,DEPARTAMENTO AMPLIO CON PATIO. IDEAL OFICINAS /  VIVIENDA
280,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Cofico,08.10.2023,HERMOSO DPTO AMPLIO Y CON BALCON 
282,Departamento,Alquiler,2.0,130000.0,Pesos,Bº San Vicente,08.10.2023,"Dto en alquiler en calle San Jeronimo,  frente a plaza Mariano Moreno "
283,Comercio,Alquiler,,490000.0,Pesos,Bº Nueva Córdoba,08.10.2023,OFICINA EXCELENTE UBICACION
284,Comercio,Alquiler,,150000.0,Pesos,Bº San Pablo,08.10.2023,ALQUILER - TERRENO ZONA SUR - 2900 M2
285,Comercio,Alquiler,,90000.0,Pesos,Bº Centro,08.10.2023,ALQUILER - OFICINA CENTRO - 80 M2
286,Comercio,Alquiler,,230000.0,Pesos,Bº Guemes,08.10.2023,ALQUILER LOCAL ZONA GUEMES
287,Comercio,Alquiler,,230000.0,Pesos,Bº Centro,08.10.2023,ALQUILER LOCAL PLENO CENTRO DE CÓRDOBA
288,Comercio,Alquiler,,90000.0,Pesos,Bº Alto Alberdi,08.10.2023,Amplio local comercial en alquiler en B° Alto Alberdi sobre Av. Santa Ana al  27
289,Departamento,Alquiler,1.0,140000.0,Pesos,Bº Alta Córdoba,08.10.2023,Alquilo Dpto 1 dorm Alta Córdoba
290,Casa,Alquiler,4.0,800.0,Dólares,Bº Tablada Park,08.10.2023,"CASA PARA ALQUILAR EN CERRO DE LAS ROSAS,  VILLA CENTENARIO IMPECABLE.4 DOR"
291,Casa,Alquiler,3.0,250000.0,Pesos,Bº Arguello,08.10.2023,Alquiler Arguello - Casa 3 Dorm. Patio - Pileta y Asador
292,Comercio,Alquiler,,340000.0,Pesos,Bº Centro,08.10.2023,Centro. Hermoso Local Comercial 250 mts2 + entrep 75 mt2. 3 Baños. Sin expensa
293,Departamento,Alquiler,,130000.0,Pesos,Bº Centro,08.10.2023,★★ Totalmente Amoblado  A mts de cañada ★★
294,Departamento,Alquiler,2.0,240000.0,Pesos,Bº Nueva Córdoba,08.10.2023,★ Nueva Cba- Lugones 66- 2 dorm 2 bños★★
295,Casa,Alquiler,3.0,700000.0,Pesos,Bº El Bosque,08.10.2023,"Casa en alquiler El Bosque,  Zona norte,  Córdoba"
296,Comercio,Alquiler,,400000.0,Pesos,Bº Centro,08.10.2023,Piso completo de OFICINA en edifico corporativo sobre colon 700
297,Departamento,Alquiler,2.0,240000.0,Pesos,Bº Alto Alberdi,08.10.2023,Exclusivo Dpto 2 dormitorios La Diva de Gama Piso 10
298,Comercio,Alquiler,,330000.0,Pesos,Bº Quintas de Santa Ana,08.10.2023,ALQUILER OFICINA - Pampa 100
299,Comercio,Alquiler,,180000.0,Pesos,Bº Centro,08.10.2023,PEATONAL 9 DE JULIO - LOCAL EN ALQUILER
300,Casa,Alquiler,3.0,275000.0,Pesos,Bº Arguello,08.10.2023,"SE ALQUILA CASA 3 DORMITORIOS,  ARGUELLO"
301,Departamento,Alquiler,1.0,150000.0,Pesos,Bº General Paz,08.10.2023,Alquilo departamento en Barrio Gral. Paz!!
302,Departamento,Alquiler,,95000.0,Pesos,Bº Nueva Córdoba,08.10.2023,ALQUILER MONOAMBIENTE - NUEVA CÓRDOBA
303,Departamento,Alquiler,1.0,150000.0,Pesos,Bº Centro,08.10.2023,"CENTRO: EXTERNO,  CON BALCÓN"
304,Departamento,Alquiler,1.0,120000.0,Pesos,Bº Alberdi,08.10.2023,A METROS DE COLON!! 1 DORM
305,Comercio,Alquiler,,105000.0,Pesos,Bº General Paz,08.10.2023,A METROS DE PLAZA ALBERDI! SOBRE CATAMARCA
306,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Observatorio,08.10.2023,ALQUILER B° OBSERVATORIO!!! DEPTO UN DORMITORIO UN BAÑO!!! DISPONIBLE YA!!!
307,Casa,Alquiler,3.0,250000.0,Pesos,Bº Alto Verde,08.10.2023,Bv. Los Granaderos al 2800 casa en alquiler de 3 dorm cochera y 2 baños
308,Departamento,Alquiler,1.0,110000.0,Pesos,Bº Alberdi,08.10.2023,ALQUILO DPTO 1 DORMITORIO C / TERRAZA 
309,Casa,Alquiler,2.0,180000.0,Pesos,Bº San Isidro,08.10.2023,CASA PARA USO COMERCIAL SOBRE AV VALPARAISO 3191
310,Comercio,Alquiler,,160000.0,Pesos,Bº Parque los Molinos,08.10.2023,LOCAL EN ALQUILER ZONA SUR FTE MARIANO MAX VELEZ SARSFIELD 45mts2
311,Casa,Alquiler,3.0,300000.0,Pesos,Bº Cerro de las Rosas,08.10.2023,casa con Pileta 3d
312,Comercio,Alquiler,,1100.0,Pesos,Bº Marq. de Sobremonte,08.10.2023,GRAN OPORTUNIDAD GALPON - SOBRE CIRCUNVALACIÓN!!
313,Departamento,Alquiler,2.0,95000.0,Pesos,Bº Villa Esquiu,08.10.2023,Dpto 2 dormit - Villa Esquiu!
314,Comercio,Alquiler,,1250.0,Pesos,null,08.10.2023,Galpón 1000 mts! Bº Pueyrredón!!
315,Comercio,Alquiler,,200000.0,Pesos,Bº Villa Adela,08.10.2023,"SOBRE FUERZA AEREA - LOCAL COMERCIAL C /  GRAN DEPOSITO,  ZONA CPC RUTA 20"
316,Comercio,Alquiler,,1250.0,Pesos,Bº Ferreyra,08.10.2023,"1200 m² Rn9 Sur,  Fácil Acceso a Circunvalación Impecable (Ga 626)"
317,Comercio,Alquiler,,80000.0,Pesos,Bº Urca,08.10.2023,Bº URCA - LOCAL COMERCIAL - FRENTE PQUE LAS NACIONES - LARRA 3573
318,Comercio,Alquiler,,68000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Oficina en Alquiler con Patio Propio en B° Nueva Córdoba
319,Departamento,Alquiler,2.0,160000.0,Pesos,Bº Padre Claret,08.10.2023,Alquiler DEPARTAMENTO en Barrio Palmas de Claret ID: 4107
320,Departamento,Alquiler,2.0,100000.0,Dólares,Bº Nueva Córdoba,08.10.2023,"VENDO HERMOSO Y AMPLIO DPTO EN NUEVA CBA,  2 DORMI 2 BALCONES!"
321,Comercio,Alquiler,,35000.0,Pesos,Bº General Mosconi,08.10.2023,AV RANCAGUA 3400: LOCAL 20 M2 CON BAÑO
322,Comercio,Alquiler,,90000.0,Pesos,Bº Alto Alberdi,08.10.2023,Alquilo Local Alto Alberdi
323,Departamento,Alquiler,1.0,200000.0,Pesos,Bº Urquiza,08.10.2023,ALQUILER AMOBLADO Depto. 1 dorm. - Ciudad GAMA
324,Comercio,Alquiler,,45000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Alquiler oficina en centro
325,Comercio,Alquiler,,50000.0,Pesos,Bº Centro,08.10.2023,Alquilo excelente Office a 1 cuadra de la plaza intendencia 
326,Comercio,Alquiler,,60000.0,Pesos,Bº Alberdi,08.10.2023,Alquiler - LOCAL en ALBERDI! 
327,Comercio,Alquiler,,10.0,Dólares,Bº Los Boulevares,08.10.2023,oficina CIUDAD EMPRESARIA
328,Departamento,Alquiler,3.0,1000.0,Dólares,Bº Nueva Córdoba,08.10.2023,PISO COMPLETO! FRENTE PARQUE DE LAS TEJAS! LAS MEJORES VISTAS! COHERA X 2 
329,Comercio,Alquiler,,230000.0,Pesos,Bº Villa Cabrera,08.10.2023,IMPORTANTE AVENIDA RUBROS VARIOS !!!!
330,Departamento,Alquiler,2.0,1200.0,Dólares,Bº Villa Belgrano,08.10.2023,Chateau Village Alquiler
331,Departamento,Alquiler,1.0,130000.0,Pesos,Bº Cofico,08.10.2023,SUPER OPORTUNO /  / SUPER SIMPLE /  / SUPER TUYO!!!
332,Departamento,Alquiler,2.0,160000.0,Pesos,Bº Alto Alberdi,08.10.2023,PILA PILA!! TENGO MUCHAS GANAS DE VIVIR EN ESTE DPTO!!!
333,Comercio,Alquiler,,1200.0,Dólares,Bº Villa Esquiu,08.10.2023,GALPÓN 568 MTS - IDEAL LOGÍSTICA VILLA ESQUIU SALIDA CIRCUNVALACIÓN CAPDEVILA
334,Comercio,Alquiler,,650000.0,Pesos,Bº La Salle,08.10.2023,GRAN LOCAL COMERCIAL EN RECTA MARTINOLI
335,Comercio,Alquiler,,410000.0,Pesos,Bº Quebrada de las Rosas,08.10.2023,Colón 5050 Ciudad Gama oficinas CORPORATIVAS de CATEGORÍA
337,Comercio,Alquiler,,2000.0,Pesos,Bº Nueva Córdoba,08.10.2023,Local en Alquiler en Nueva Cordoba
339,Comercio,Alquiler,,70000.0,Pesos,Bº Parque San Antonio,08.10.2023,A metros de La Luisita! Alquiler Excelente local sobre Av. Valparaiso 4998 esq C
340,Departamento,Alquiler,1.0,160000.0,Pesos,Bº Guemes,08.10.2023,Torres H - Piso 16 - 1 Dormitorio - Alquiler Güemes
341,Departamento,Alquiler,2.0,80000.0,Pesos,Bº Talleres Este,08.10.2023,TALLERES - RANCAGUA 1699 PA - DEPTO 2 DORMITORIOS EN ALQUILER
342,Comercio,Alquiler,,215000.0,Pesos,Bº Manantiales,08.10.2023,Alquiler locales. Complejo en Costas de Manantiales
343,Departamento,Alquiler,2.0,850.0,Dólares,Bº Nueva Córdoba,08.10.2023,PREMIUM AMOBLADO . 2 DORM . 2 BALCÓN TERRAZA . JACUZZI
344,Comercio,Alquiler,,1600.0,Pesos,Bº Centro,08.10.2023,Edificio corporativo con 20 mts de frente sobre avenida maipu en Alquiler
345,Departamento,Alquiler,1.0,170000.0,Pesos,Bº Nueva Córdoba,08.10.2023,ALQUILER | NUEVA CORDOBA - 1 DORM COC SEPARADA - EDIF C /  ASADOR
346,Departamento,Alquiler,,80000.0,Pesos,Bº Centro,08.10.2023,ALQUILO MONOAMBIENTE C PATIO  /  CENTRO  
347,Departamento,Alquiler,1.0,160000.0,Pesos,Bº Alberdi,08.10.2023,Cómodo y Luminoso Departamento en Alquiler - B° Alberdi.
348,Semipiso,Alquiler,2.0,1200.0,Dólares,Bº Cerro de las Rosas,08.10.2023,ALQUILER 24 HOUSING CERRO DE LAS ROSAS DEPARTAMENTO 2 DORMIT ESTRENAR 2 COCHERA
349,Casa,Alquiler,3.0,750.0,Dólares,Bº Arguello,08.10.2023,ALQUILER DÚPLEX 3 DORM HOUSING MTS LA SALLE Y RECTA MARTINOLLI
350,Comercio,Alquiler,,150000.0,Pesos,Bº Jardín del Pilar,08.10.2023,GALPON- TRES ARROYOS ESQ MALAGUEÑO 
351,Departamento,Alquiler,1.0,165000.0,Pesos,Bº Centro,08.10.2023,ALQUILO DEPTO CALLE INDEPENDENCIA 300
353,Casa,Alquiler,4.0,2300.0,Dólares,Bº Altos del Chateau,08.10.2023,ESPECTACULAR !!! Alquier CASA en Barrio Altos del Chateau ID: 4049
354,Comercio,Alquiler,,28000.0,Pesos,Bº Centro,08.10.2023,ALQUILER - OFICINA 30M2
357,Comercio,Alquiler,,1300.0,Pesos,Bº Centro,08.10.2023,Edificio AAA en Alquiler en el micro centro de cordoba 2900 mts cubiertos
358,Comercio,Alquiler,,150000.0,Pesos,Bº Centro,08.10.2023,"LOCAL COMERCIAL,  DOS BAÑOS ZONA MERCADO NORTE"
359,Comercio,Alquiler,,200000.0,Pesos,Bº Las Flores,08.10.2023,LOCAL COMERCIAL ZONA SUR - 75 mts2 Doble Altura
360,Comercio,Alquiler,,1100.0,Pesos,Bº Los Boulevares,08.10.2023,1000m2 de Planta Libre y 100m2 de oficinas - Los Boulevares (GA 521)
361,Comercio,Alquiler,,1100.0,Pesos,Bº Palmar,08.10.2023,ALQUILO GALPON A ESTRENAR 1000 planta libre + 180 oficinas (GA 625)
362,Comercio,Alquiler,,470.0,Pesos,Bº San Martin,08.10.2023,"Importante esquina comercial (4 locales) 260 m2 30 metros de vidrieras,  "
363,Comercio,Alquiler,,150000.0,Pesos,Bº Centro,08.10.2023,"Bº CENTRO:""27 DE ABRIL Y CAÑADA. ""PLANTA LIBRE 75 mt,  2 BAÑOS,  COCINA KICH."
364,Departamento,Alquiler,1.0,15000.0,Pesos,Bº Nueva Córdoba,08.10.2023,$15.000 Amoblado por día Nueva Cba
365,Comercio,Alquiler,,450000.0,Pesos,Bº Alto Verde,08.10.2023,Exc. COMERCIO en Alquiler!!!
366,Comercio,Alquiler,,3800.0,Pesos,Bº Arguello,08.10.2023,EXCELENTE OPORTUNIDAD ZONA COMERCIAL! LOCAL DEPÓSITO GALPONES Bº ARGUELLO
368,Penthouse,Alquiler,2.0,1200.0,Dólares,Bº Cerro de las Rosas,08.10.2023,CERRO DE LAS ROSAS! 1RA CATEGORIA! 3 DORM.
369,Casa,Alquiler,4.0,2300.0,Dólares,Bº Altos del Chateau,08.10.2023,ALTOS DEL CHATEAU - ALQUILER - AMOBLADA
370,Comercio,Alquiler,,330000.0,Pesos,Bº General Paz,08.10.2023,ALQUILER DE SALON - AV 24 DE SETIEMBRE   
371,Comercio,Alquiler,,300000.0,Pesos,Bº General Paz,08.10.2023, ALQUILER DE SALON 230 MTS - AV 24 DE SETIEMBRE   
372,Departamento,Alquiler,2.0,1000.0,Dólares,Bº Villa Belgrano,08.10.2023,ALQUILO CHATEAU VILLAGE 2 DORMITORIOS
373,Comercio,Alquiler,,60000.0,Pesos,Bº Cofico,08.10.2023,Local Comercial - Bv Los Andes 785
374,Comercio,Alquiler,,85000.0,Pesos,Bº Alta Córdoba,08.10.2023,"LOCAL COMERCIAL EN ALTA CÓRDOBA. IDEAL CARNICERÍA,  DESPENSA,  VERDULERIA,  ETC"
375,Comercio,Alquiler,,6000.0,Dólares,Bº Los Boulevares,08.10.2023,GALPÓN DE 1000 M2 EN ALQUILER EN LOS BOULEVARES - COLECTORA CIRCUNVALACIÓN  NO
