id,TipoDeInmueble,TipoDeOperacion,Dormitorios,Precio,Moneda,Zona,FechaDeActualización,Descripcion
2670,null,Alquiler,,250000.0,Pesos,Bº Prados de Manantiales,15.08.2023,Para Sept DUPLEX 3 dorm A ESTRENAR
2671,null,Alquiler,,60000.0,Pesos,Bº General Bustos,14.08.2023,DEPARTAMENTO 1 DORM. EN Bº GRAL. BUSTOS
2672,null,Alquiler,,90000.0,Pesos,Bº Yofre Norte,11.08.2023,EXCELENTE Y AMPLIO PH EN PB - 1 DORMI C /  PATIO Y COCHERA PASANTE - VENI A  VERLO!
2673,null,Alquiler,,170000.0,Pesos,Bº Alberdi,11.08.2023,ALQUILER - EXCELENTE DPTO DE CATEGORIA - 2 DORMITORIOS
2674,null,Alquiler,,85000.0,Pesos,Bº Bialet Masse,05.08.2023,B° Bialet Masse - Excelente ubicacion!
2675,null,Alquiler,,120000.0,Pesos,null,04.08.2023,DEPARTAMENTO EN ALQUILER EN BARRIO GENERAL PAZ
2676,null,Alquiler,,400000.0,Pesos,Bº Arguello Norte,03.08.2023,ALQUILO LOCAL AL LADO DEL SUPERMERCADO DISCO EN MARTINOLLI 7178
2677,null,Alquiler,,120000.0,Pesos,Bº Cofico,03.08.2023,Alquiler dpto de 2 dorm. en barrio Cofico
2678,null,Alquiler,,140000.0,Pesos,Bº Nueva Córdoba,02.08.2023,NVA CBA ITUZANGO 575 ESQ SAN LORENZO 1 DOR BALCON
2679,null,Alquiler,,130000.0,Pesos,Bº Nueva Córdoba,02.08.2023,NVA CBA ITUZANGO 575 ESQ SAN LORENZO 1 DOR BALCON
2680,null,Alquiler,,160000.0,Pesos,Bº Alta Córdoba,02.08.2023,Alquilo dpto 2 dorm. Alta Córdoba. Córdoba
2681,null,Alquiler,,140000.0,Pesos,Bº Centro,30.07.2023,Alquiler Temporario en El Centro - 2 Dorm
2682,null,Alquiler,,16500.0,Pesos,Bº Guemes,29.07.2023,Solamente auto chico últimas ubicaciones
2683,null,Alquiler,,15.0,Pesos,Bº Villa Sol,29.07.2023,Alquilo cochera C villasol
2684,null,Alquiler,,55000.0,Pesos,Bº General Mosconi,29.07.2023,Alquilo dpto planta alta para 1 persona
2685,null,Alquiler,,1000.0,Dólares,Bº Valle Escondido,29.07.2023,Barrio El Balcon - Valle Escondido
2687,null,Alquiler,,125000.0,Pesos,Bº Centro,29.07.2023,ALQUILER DPTO 2 DORM - PROXIMO A NUEVA CBA
2689,null,Alquiler,,110000.0,Pesos,Bº Alto Alberdi,28.07.2023,1 DORM BALCON QUINCHO CON ASADOR Y PISCINA
2690,null,Alquiler,,100000.0,Pesos,Bº Empalme,27.07.2023,Casa 2 dormitorios en barrio empalme
2692,null,Alquiler,,13500.0,Pesos,Bº Centro,24.07.2023,B° CENTRO – OFICINA EN ALQUILER
2693,null,Alquiler,,2000.0,Dólares,Bº Lomas de la Carolina,24.07.2023,"EXCEPCIONAL CASA DE 3 DORMITORIOS,  COCHERA Y PILETA. SEGURIDAD"
2694,null,Alquiler,,40000.0,Pesos,Bº Pueyrredon,21.07.2023,B° PUERREDON A METROS DE BANCO PATAGONIA
2695,null,Alquiler,,400000.0,Pesos,Bº Villa Cabrera,19.07.2023,Alquiler de  galpón o local  en villa Cabrera  de 350 mts  a estrenar 
2696,null,Alquiler,,110000.0,Pesos,Bº General Paz,13.07.2023,EXCELENTE - PB - 2 PATIOS - 1 DORM 1 BAÑO -
2700,null,Alquiler,,195000.0,Pesos,Bº Villa Belgrano,07.07.2023,3 DORM 3 BAÑOS LIVING COMEDOR COCINA QUINCHO PATIO TERRAZA
2701,null,Alquiler,,55000.0,Pesos,Bº Residencial Oeste,02.07.2023,DEPARTAMENTO DE UN DORMITORIO B° RESIDENCIAL OESTE CALLE FELIX PAZ 1226
2702,null,Alquiler,,80000.0,Pesos,Bº Chateau Carreras,29.06.2023,VILLASOL - ALQUILO DPTO 1 DORM LIV. COM. COCINA AMERICANA
2703,null,Alquiler,,80000.0,Pesos,Bº Chateau Carreras,28.06.2023, VILLASOL - ALQUILO DPTO 1 DORM LIV. COM. COCINA AMERICANA
2704,null,Alquiler,,20000.0,Pesos,Bº Centro,28.06.2023,Local Alquiler Galería Pasaje Central Centro Córdoba
2706,null,Alquiler,,70000.0,Pesos,Bº Alto Alberdi,20.06.2023,ALQUILO A. ALBERDI. 1 DORMITORIO.
2707,null,Alquiler,,115000.0,Pesos,Bº Alta Córdoba,15.06.2023,"2 dormitorios,  alta cordoba,  categoria"
2708,null,Alquiler,,67000.0,Pesos,Bº Alta Córdoba,09.06.2023,Copia de Alquilo casa ANTIGUA ( EXCELENTE UBICACIÓN)
2709,null,Alquiler,,78000.0,Pesos,Bº Providencia,08.06.2023,Providencia 1 Dorm con Patio a metros de la Plaza Rafael Nuñez
2711,null,Alquiler,,75000.0,Pesos,Bº Centro,07.06.2023,MAIPÚ 11 -Excelente depto 1 dormitorio
2712,null,Alquiler,,90000.0,Pesos,Bº Nueva Córdoba,02.06.2023,ALQUILER DEPARTAMENTO UN DORMITORIO BARRIO NUEVA CORDOBA
2713,null,Alquiler,,180000.0,Pesos,null,02.06.2023,Dúplex A Estrenar En Venta - Colinas de Manantiales
2714,null,Alquiler,,110000.0,Pesos,Bº San Martin,29.05.2023,Casa Amplia 4Dor c / cochera 
2715,null,Alquiler,,63000.0,Pesos,Bº Carrara de horizonte,26.05.2023,Alquilo casa 1 dorm. Barrio Carrara de Horizonte Norte.
2716,null,Alquiler,,180000.0,Pesos,Bº Docta Urbanización Inteligente,23.05.2023,Alquiler casa 2 dormitorios zona norte 
2717,null,Alquiler,,115000.0,Pesos,Bº General Paz,22.05.2023,Alquiler de departamento en barrio General Paz
2719,null,Alquiler,,140000.0,Pesos,Bº San Martin Norte,16.05.2023,Departamento 3 dormitorios en alquiler - San Martin
2720,null,Alquiler,,75000.0,Pesos,Bº Marq. de Sobremonte,15.05.2023,ALQUILO Hermoso Depart. 2 Dor. c / coch. Marques de Sobremont
2721,null,Alquiler,,50000.0,Pesos,Bº Colinas de V. Sarsfield,15.05.2023,Alquiler depto 1 dormi Colinas
2723,null,Alquiler,,90000.0,Pesos,Bº Carrara de horizonte,09.05.2023,Casa en Alquiler Carrara Sur
2724,null,Alquiler,,120000.0,Pesos,Bº General Paz,05.05.2023,DUEÑO ALQUILA DEPTO A ESTRENAR
2725,null,Alquiler,,120000.0,Pesos,Bº Centro,05.05.2023,CENTRO 27 de Abril 757 ext categ
2726,null,Alquiler,,800000.0,Pesos,Bº Los Boulevares,05.05.2023,1000m2 planta libre + 100m2 Oficinas PATRÓN IVa (GA 518)
2727,null,Alquiler,,155000.0,Pesos,Bº Centro,05.05.2023,Local esquina 90 MTS B CENTRO
2728,null,Alquiler,,110000.0,Pesos,Bº Alberdi,05.05.2023,Alberdi - 2 Dorm con patio
2729,null,Alquiler,,85000.0,Pesos,Bº Centro,04.05.2023,Departamento de 1 dormitorio en calle Balcarce a una cuadra de la terminal
2730,null,Alquiler,,25000.0,Pesos,null,09.02.2023,ALQUILO LOCAL SOBRE CASTILLA A METROS DE PROV. VASCONGADAS
2731,null,Alquiler,,3800.0,Pesos,Bº Alta Córdoba,27.12.2022,Cocheras para MOTOS mensuales Alta Cba.  Sin comisión
2732,null,Alquiler,,90000.0,Pesos,Bº Centro,13.12.2022,Alquilo casa centro planta alra
2733,null,Alquiler,,50000.0,Pesos,Bº Cofico,12.12.2022,Dpto a ESTRENAR 1 dor c / balcón  sobre Rodriguez Peña a Mts de Bedoya (Cofico)
2734,null,Alquiler,,90000.0,Pesos,Bº Centro,10.12.2022,"Alquiler Casa Planta Alta ,  preferiblemente comercial"
2735,null,Alquiler,,10000.0,Pesos,Bº Centro,11.11.2022,CENTRO Oficina / local 45M2
2736,null,Alquiler,,10000.0,Pesos,Bº Centro,11.11.2022,Local 45m2 Galería Céntrica !!!
